Course_Title,Platform,Provider,URL,Price,Is_Paid,Difficulty,Category,Duration_Hours,Num_Reviews,Num_Subscribers
"Coding for Designers, Managers, & Entrepreneurs III",Coursera,University of Virginia,https://www.coursera.org/learn/uva-coding-for-design-managers-3,,,Advanced,observer,,,
A Geometrical Approach to Genome Analysis: Skew & Z-Curve,Coursera,Coursera Project Network,https://www.coursera.org/learn/genome-analysis-z-curve,,,Beginner,saving,,,
COVID-19 Contact Tracing For Nursing Professionals,Coursera,University of Houston,https://www.coursera.org/learn/covid-19-contact-tracing-for-nursing-professionals,,,Beginner,nursing,,,
Bridging the Gap between Strategy Design and Delivery,Coursera,Brightline Initiative,https://www.coursera.org/learn/bridging-strategy-design-delivery-gap,,,Beginner,Planning,,,
"William Shakespeare's Twelfth Night: Comedy, Conflict, and Community",Coursera,University of Colorado Boulder,https://www.coursera.org/learn/shakespeare-twelfth-night-comedy-community-applied,,,Beginner,bible,,,
Mathematics for Machine Learning: PCA,Coursera,Imperial College London,https://www.coursera.org/learn/pca-machine-learning,,,Beginner,Numpy,,,
Computational Thinking for K-12 Educators: Conditional Loops and If Statements,Coursera,University of California San Diego,https://www.coursera.org/learn/block-programming-k12-educators-conditional-loops-if-statement,,,Advanced,peering,,,
Blockchain and Business: Applications and Implications,Coursera,INSEAD,https://www.coursera.org/learn/blockchain-business,,,Intermediate,intellectual,,,
Fundamentals of Accounting Capstone,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/accounting-fundamentals-project,,,Advanced,pro,,,
Java Classes and Objects,Coursera,Coursera Project Network,https://www.coursera.org/learn/java-classes-and-objects,,,Beginner,euler's,,,
Introduction to Systems and Network Mapping with Kumu,Coursera,Coursera Project Network,https://www.coursera.org/learn/systems-network-kumu,,,Beginner,Map,,,
Science Matters: Let's Talk About COVID-19,Coursera,Imperial College London,https://www.coursera.org/learn/covid-19,,,Beginner,case,,,
Alternative Approaches to Valuation and Investment,Coursera,The University of Melbourne,https://www.coursera.org/learn/valuation,,,Intermediate,Estimation,,,
Infection Prevention in Nursing Homes,Coursera,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/infection-prevention,,,Beginner,hygiene,,,
Facial Expression Recognition with Keras,Coursera,Coursera Project Network,https://www.coursera.org/learn/facial-expression-recognition-keras,,,Beginner,facial,,,
Russian Alphabet,Coursera,Saint Petersburg State University,https://www.coursera.org/learn/russian-alphabet,,,Beginner,stress,,,
NLP: Twitter Sentiment Analysis,Coursera,Coursera Project Network,https://www.coursera.org/learn/twitter-sentiment-analysis,,,Beginner,modeling,,,
Examine 508 Compliance & Accessibility in Chrome Extensions,Coursera,Coursera Project Network,https://www.coursera.org/learn/examine-508-compliance-and-accessibility-chrome-extensions,,,Beginner,Social,,,
Entrepreneurship I: Laying the Foundation,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/entrepreneurship-1,,,Advanced,market,,,
MBSE: Model-Based Systems Engineering,Coursera,The State University of New York,https://www.coursera.org/learn/mbse,,,Beginner,model-based,,,
Leading transformations: Manage change,Coursera,Macquarie University,https://www.coursera.org/learn/change-management,,,Intermediate,Change,,,
Financial Planning for Young Adults,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/financial-planning,,,All Levels,icm,,,
"Accounting, Business and Society:  The Multi-faceted Role of Accounting",Coursera,The Hong Kong University of Science and Technology,https://www.coursera.org/learn/accounting-business-society,,,Intermediate,limited,,,
Communicating Business Analytics Results,Coursera,University of Colorado Boulder,https://www.coursera.org/learn/communicating-business-analytics-results,,,Advanced,Strategy,,,
Sports Marketing,Coursera,Northwestern University,https://www.coursera.org/learn/sports-marketing,,,Beginner,sports,,,
International and Cross-Cultural Negotiation,Coursera,ESSEC Business School,https://www.coursera.org/learn/international-negotiation,,,Advanced,Culture,,,
Introduction to battery-management systems,Coursera,University of Colorado Boulder,https://www.coursera.org/learn/battery-management-systems,,,Intermediate,exergy,,,
Probability and Statistics: To p or not to p?,Coursera,University of London,https://www.coursera.org/learn/probability-statistics,,,Beginner,Probability,,,
"Professional development: Improve yourself, always",Coursera,Macquarie University,https://www.coursera.org/learn/professional-development-improve-yourself,,,Intermediate,process,,,
Identifying Social Entrepreneurship Opportunities,Coursera,Copenhagen Business School,https://www.coursera.org/learn/social-entrepreneurship-opportunities,,,Advanced,social,,,
Recommender Systems:  Evaluation and Metrics,Coursera,University of Minnesota,https://www.coursera.org/learn/recommender-metrics,,,Intermediate,measurement,,,
Managing Uncertainty in Marketing Analytics,Coursera,Emory University,https://www.coursera.org/learn/uncertainty-marketing-decisions,,,Advanced,lecture,,,
Create a Simple Gantt Chart using Google Sheets,Coursera,Coursera Project Network,https://www.coursera.org/learn/create-gantt-chart-google-sheets,,,Beginner,project,,,
Mindfulness in Integrative Healthcare,Coursera,University of Minnesota,https://www.coursera.org/learn/mindfulness-integrative-healthcare,,,Intermediate,meditation,,,
The Foundations of Cybersecurity,Coursera,University System of Georgia,https://www.coursera.org/learn/foundations-cybersecurity,,,Intermediate,Cisco,,,
Introduction to Engineering Mechanics,Coursera,Georgia Institute of Technology,https://www.coursera.org/learn/engineering-mechanics-statics,,,Intermediate,Human,,,
Greening the Economy: Lessons from Scandinavia,Coursera,Lund University,https://www.coursera.org/learn/greening-the-economy,,,Intermediate,Strategy,,,
Leading Healthcare Quality and Safety,Coursera,The George Washington University,https://www.coursera.org/learn/quality-healthcare,,,Intermediate,medical,,,
Marketing Mix Fundamentals,Coursera,IE Business School,https://www.coursera.org/learn/marketing-mix,,,Intermediate,marketing,,,
Building Interactive 3D Characters and Social VR,Coursera,University of London,https://www.coursera.org/learn/interactive-3d-characters-social-virtual-reality,,,Advanced,everyday,,,
The Global Financial Crisis,Coursera,Yale University,https://www.coursera.org/learn/global-financial-crisis,,,Intermediate,financial,,,
Introduction to the Orbital Perspective,Coursera,University of Florida,https://www.coursera.org/learn/orbitalperspective,,,Advanced,motivation,,,
Machine Translation,Coursera,Karlsruhe Institute for Technology,https://www.coursera.org/learn/machinetranslation,,,Advanced,machine,,,
Agile Planning for Software Products,Coursera,University of Alberta,https://www.coursera.org/learn/agile-planning-for-software-products,,,Advanced,Risk,,,
Functional Program Design in Scala,Coursera,�cole Polytechnique F�d�rale de Lausanne,https://www.coursera.org/learn/progfun2,,,Beginner,evaluation,,,
Software Architecture for the Internet of Things,Coursera,EIT Digital,https://www.coursera.org/learn/iot-software-architecture,,,Advanced,internet,,,
Strategic Organization Design,Coursera,Ludwig-Maximilians-Universit�t M�nchen (LMU),https://www.coursera.org/learn/organization-design,,,Advanced,Strategy,,,
New Approaches to Countering Terror: Countering Violent Extremism,Coursera,"University of Maryland, College Park",https://www.coursera.org/learn/countering-terror-violent-extremism,,,Beginner,law,,,
Architecting Smart IoT Devices,Coursera,EIT Digital,https://www.coursera.org/learn/iot-architecture,,,Advanced,internet,,,
Prototyping and Design,Coursera,University of Minnesota,https://www.coursera.org/learn/prototyping-design,,,Advanced,design,,,
Water Resources Management and Policy,Coursera,University of Geneva,https://www.coursera.org/learn/water-management,,,Intermediate,international,,,
Electric Utilities Fundamentals and Future,Coursera,University of Colorado System,https://www.coursera.org/learn/electric-utilities,,,Beginner,customer,,,
The Age of Sustainable Development,Coursera,Columbia University,https://www.coursera.org/learn/sustainable-development,,,All Levels,Human,,,
The Bits and Bytes of Computer Networking,Coursera,Google,https://www.coursera.org/learn/computer-networking,,,All Levels,modeling,,,
Networking in Google Cloud: Hybrid Connectivity and Network Management,Coursera,Google Cloud,https://www.coursera.org/learn/networking-gcp-hybrid-connectivity-network-management,,,All Levels,Cloud,,,
Create a Visual Schedule with Google Slides,Coursera,Coursera Project Network,https://www.coursera.org/learn/teaching-visual-schedule,,,All Levels,differentiated,,,
"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",Coursera,University of Minnesota,https://www.coursera.org/learn/resilience-in-children,,,Beginner,child,,,
Property and Liability: An Introduction to Law and Economics,Coursera,Wesleyan University,https://www.coursera.org/learn/property-law-and-economics,,,All Levels,crime,,,
Economics of Money and Banking,Coursera,Columbia University,https://www.coursera.org/learn/money-banking,,,Intermediate,crisis,,,
How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Coursera,University of Cape Town,https://www.coursera.org/learn/entrepreneurs-blockchain-technology,,,Advanced,consensus,,,
Classical papers in molecular genetics,Coursera,University of Geneva,https://www.coursera.org/learn/papers-molecular-genetics,,,All Levels,bacteria,,,
Image Super Resolution Using Autoencoders in Keras,Coursera,Coursera Project Network,https://www.coursera.org/learn/image-super-resolution-autoencoders-keras,,,Beginner,super-resolution,,,
Negotiating Learner Differences: Towards Productive Diversity in Learning,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/learnerdifferences,,,Advanced,differentiated,,,
Introduction to Business Analytics: Communicating with Data,Coursera,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/intro-business-analytics,,,Advanced,visual,,,
Ecology: Ecosystem Dynamics and Conservation,Coursera,American Museum of Natural History,https://www.coursera.org/learn/ecology-conservation,,,Beginner,ecology,,,
The Strategy of Content Marketing,Coursera,"University of California, Davis",https://www.coursera.org/learn/content-marketing,,,Beginner,Marketing,,,
Agile Analytics,Coursera,University of Virginia,https://www.coursera.org/learn/uva-darden-agile-analytics,,,Beginner,touchpoint,,,
Sales & Marketing Alignment,Coursera,Funda��o Instituto de Administra��o,https://www.coursera.org/learn/sales-marketing-alignment,,,Advanced,Sales,,,
Aerial Photography with UAV,Coursera,Saint Petersburg State University,https://www.coursera.org/learn/aerial-photography-with-uav,,,Advanced,inequality,,,
Advanced Relational Database and SQL,Coursera,Coursera Project Network,https://www.coursera.org/learn/Advanced-rdb-sql,,,Advanced,PostgreSQL,,,
International B2B (Business to Business) Marketing,Coursera,Yonsei University,https://www.coursera.org/learn/b2b-marketing,,,Intermediate,B2B,,,
Financing and Profiting from Innovation for Corporate Entrepreneurs,Coursera,"University of Maryland, College Park",https://www.coursera.org/learn/corporate-entrepreneurs-financing,,,Advanced,weighted,,,
TensorFlow for AI: Applying Image Convolution,Coursera,Coursera Project Network,https://www.coursera.org/learn/tensorflow-for-ai-applying-image-convolution,,,Beginner,convolution,,,
Advanced Styling with Responsive Design,Coursera,University of Michigan,https://www.coursera.org/learn/responsivedesign,,,All Levels,web,,,
Bioconductor for Genomic Data Science,Coursera,Johns Hopkins University,https://www.coursera.org/learn/bioconductor,,,Intermediate,Biostatistics,,,
Mathematical Biostatistics Boot Camp 2,Coursera,Johns Hopkins University,https://www.coursera.org/learn/biostatistics-2,,,Advanced,ordered,,,
At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,Coursera,Sapienza University of Rome,https://www.coursera.org/learn/archaeology-city-levant-west,,,Beginner,Culture,,,
